"_time",logons,"sma5_logons",isAnomaly
"1535458200.0","19.0","17.4",Normal
"1535458500.0","18.0","17.8",Normal
"1535458800.0","17.0","17.8",Normal
"1535459100.0","17.0","17.8",Normal
"1535459400.0","18.0","17.8",Normal
"1535459700.0","21.0","18.2",Normal
"1535460000.0","21.0","18.8",Normal
"1535460300.0","22.0","19.8",Normal
"1535460600.0","25.0","21.4",Normal
"1535460900.0","26.0","23.0",Normal
"1535461200.0","26.0","24.0",Normal
"1535461500.0","27.0","25.2",Normal
"1535461800.0","32.0","27.2",Normal
"1535462100.0","35.0","29.2",Normal
"1535462400.0","35.0","31.0",Normal
"1535462700.0","36.0","33.0",Normal
"1535463000.0","39.0","35.4",Normal
"1535463300.0","41.0","37.2",Normal
"1535463600.0","29.4","36.08",Normal
"1535463900.0","30.8","35.24",Normal
"1535464200.0","17.2","31.48",Normal
"1535464500.0","70.4","37.76",Normal
"1535464800.0","81.6","45.88",Normal
"1535465100.0","52.0","50.4",Normal
"1535465400.0","41.6","52.56",Normal
"1535465700.0","55.0","60.12",Normal
"1535466000.0","71.4","60.32",Normal
"1535466300.0","22.0","48.4",Normal
"1535466600.0","108.0","59.6",Normal
"1535466900.0","61.0","63.48",Normal
"1535467200.0","58.0","64.08",Normal
"1535467500.0","60.0","61.8",Normal
"1535467800.0","59.0","69.2",Normal
"1535468100.0","55.0","58.6",Normal
"1535468400.0","54.0","57.2",Normal
"1535468700.0","57.0","57.0",Normal
"1535469000.0","57.0","56.4",Normal
"1535469300.0","43.2","53.24",Normal
"1535469600.0","10.4","44.32",Normal
"1535469900.0","88.0","51.12",Normal
"1535470200.0","33.6","46.44",Normal
"1535470500.0","59.0","46.84",Normal
"1535470800.0","11.6","40.52",Normal
"1535471100.0","56.0","49.64",Normal
"1535471400.0","54.0","42.84",Normal
"1535471700.0","54.0","46.92",Normal
"1535472000.0","54.0","45.92",Normal
"1535472300.0","58.0","55.2",Normal
"1535472600.0","64.0","56.8",Normal
"1535472900.0","61.0","58.2",Normal
"1535473200.0","65.0","60.4",Normal
"1535473500.0","70.0","63.6",Normal
"1535473800.0","71.0","66.2",Normal
"1535474100.0","74.0","68.2",Normal
"1535474400.0","74.0","70.8",Normal
"1535474700.0","81.0","74.0",Normal
"1535475000.0","87.0","77.4",Normal
"1535475300.0","92.0","81.6",Normal
"1535475600.0","98.0","86.4",Normal
"1535475900.0","99.0","91.4",Normal
"1535476200.0","99.0","95.0",Normal
"1535476500.0","105.0","98.6",Normal
"1535476800.0","110.0","102.2",Normal
"1535477100.0","116.0","105.8",Normal
"1535477400.0","121.0","110.2",Normal
"1535477700.0","122.0","114.8",Normal
"1535478000.0","125.0","118.8",Normal
"1535478300.0","123.0","121.4",Normal
"1535478600.0","121.0","122.4",Normal
"1535478900.0","117.0","121.6",Normal
"1535479200.0","117.0","120.6",Normal
"1535479500.0","119.0","119.4",Normal
"1535479800.0","178.5","130.5",Normal
"1535480100.0","200.6","146.42",Normal
"1535480400.0","115.0","146.02",Normal
"1535480700.0","92.0","141.02",Normal
"1535481000.0","66.0","130.42",Normal
"1535481300.0","103.0","115.32",Normal
"1535481600.0","50.5","85.3",Normal
"1535481900.0","98.0","81.9",Normal
"1535482200.0","99.0","83.3",Normal
"1535482500.0","98.0","89.7",Normal
"1535482800.0","93.0","87.7",Normal
"1535483100.0","94.0","96.4",Normal
"1535483400.0","92.0","95.2",Normal
"1535483700.0","91.0","93.6",Normal
"1535484000.0","91.0","92.2",Normal
"1535484300.0","89.0","91.4",Normal
"1535484600.0","98.0","92.2",Normal
"1535484900.0","99.0","93.6",Normal
"1535485200.0","113.0","98.0",Normal
"1535485500.0","119.0","103.6",Normal
"1535485800.0","115.0","108.8",Normal
"1535486100.0","111.0","111.4",Normal
"1535486400.0","113.0","114.2",Normal
"1535486700.0","116.0","114.8",Normal
"1535487000.0","123.0","115.6",Normal
"1535487300.0","123.0","117.2",Normal
"1535487600.0","132.0","121.4",Normal
"1535487900.0","131.0","125.0",Normal
"1535488200.0","138.0","129.4",Normal
"1535488500.0","142.0","133.2",Normal
"1535488800.0","145.0","137.6",Normal
"1535489100.0","154.0","142.0",Normal
"1535489400.0","149.0","145.6",Normal
"1535489700.0","152.0","148.4",Normal
"1535490000.0","124.0","144.8",Normal
"1535490300.0","252.8","166.36",Normal
"1535490600.0","256.0","186.76",Normal
"1535490900.0","31.0","163.16",Normal
"1535491200.0","273.6","187.48",Normal
"1535491500.0","41.4","170.96",Normal
"1535491800.0","172.8","154.96",Normal
"1535492100.0","154.0","134.56",Normal
"1535492400.0","47.7","137.9",Normal
"1535492700.0","157.0","114.58",Normal
"1535493000.0","155.0","137.3",Normal
"1535493300.0","153.0","133.34",Normal
"1535493600.0","160.0","134.54",Normal
"1535493900.0","155.0","156.0",Normal
"1535494200.0","159.0","156.4",Normal
"1535494500.0","156.0","156.6",Normal
"1535494800.0","153.0","156.6",Normal
"1535495100.0","156.0","155.8",Normal
"1535495400.0","154.0","155.6",Normal
"1535495700.0","150.0","153.8",Normal
"1535496000.0","143.0","151.2",Normal
"1535496300.0","139.0","148.4",Normal
"1535496600.0","135.0","144.2",Normal
"1535496900.0","148.0","143.0",Normal
"1535497200.0","147.0","142.4",Normal
"1535497500.0","151.0","144.0",Normal
"1535497800.0","155.0","147.2",Normal
"1535498100.0","28.2","125.84",Normal
"1535498400.0","134.0","123.04",Normal
"1535498700.0","108.8","115.4",Normal
"1535499000.0","27.4","90.68",Normal
"1535499300.0","71.5","73.98",Normal
"1535499600.0","139.0","96.14",Normal
"1535499900.0","239.4","117.22",Normal
"1535500200.0","250.2","145.5",Normal
"1535500500.0","138.0","167.62",Normal
"1535500800.0","131.0","179.52",Normal
"1535501100.0","139.0","179.52",Normal
"1535501400.0","141.0","159.84",Normal
"1535501700.0","136.0","137.0",Normal
"1535502000.0","142.0","137.8",Normal
"1535502300.0","146.0","140.8",Normal
"1535502600.0","150.0","143.0",Normal
"1535502900.0","148.0","144.4",Normal
"1535503200.0","139.0","145.0",Normal
"1535503500.0","139.0","144.4",Normal
"1535503800.0","139.0","143.0",Normal
"1535504100.0","134.0","139.8",Normal
"1535504400.0","135.0","137.2",Normal
"1535504700.0","129.0","135.2",Normal
"1535505000.0","122.0","131.8",Normal
"1535505300.0","122.0","128.4",Normal
"1535505600.0","45.6","110.72",Normal
"1535505900.0","146.9","113.1",Normal
"1535506200.0","112.0","109.7",Normal
"1535506500.0","128.4","110.98",Normal
"1535506800.0","123.6","111.3",Normal
"1535507100.0","20.8","106.34",Normal
"1535507400.0","171.0","111.16",Normal
"1535507700.0","42.5","97.26",Normal
"1535508000.0","49.2","81.42",Normal
"1535508300.0","78.0","72.3",Normal
"1535508600.0","78.0","83.74",Normal
"1535508900.0","73.0","64.14",Normal
"1535509200.0","70.0","69.64",Normal
"1535509500.0","68.0","73.4",Normal
"1535509800.0","63.0","70.4",Normal
"1535510100.0","58.0","66.4",Normal
"1535510400.0","56.0","63.0",Normal
"1535510700.0","57.0","60.4",Normal
"1535511000.0","58.0","58.4",Normal
"1535511300.0","62.0","58.2",Normal
"1535511600.0","61.0","58.8",Normal
"1535511900.0","60.0","59.6",Normal
"1535512200.0","41.3","56.46",Normal
"1535512500.0","72.0","59.26",Normal
"1535512800.0","16.8","50.22",Normal
"1535513100.0","95.2","57.06",Normal
"1535513400.0","81.2","61.3",Normal
"1535513700.0","63.8","65.8",Normal
"1535514000.0","78.0","67.0",Normal
"1535514300.0","81.2","79.88",Normal
"1535514600.0","74.1","75.66",Normal
"1535514900.0","52.0","69.82",Normal
"1535515200.0","50.0","67.06",Normal
"1535515500.0","51.0","61.66",Normal
"1535515800.0","48.0","55.02",Normal
"1535516100.0","50.0","50.2",Normal
"1535516400.0","51.0","50.0",Normal
"1535516700.0","76.5","55.3",Normal
"1535517000.0","50.0","55.1",Normal
"1535517300.0","68.6","59.22",Normal
"1535517600.0","45.0","58.22",Normal
"1535517900.0","55.2","59.06",Normal
"1535518200.0","84.6","60.68",Normal
"1535518500.0","47.0","60.08",Normal
"1535518800.0","43.0","54.96",Normal
"1535519100.0","42.0","54.36",Normal
"1535519400.0","39.0","51.12",Normal
"1535519700.0","37.0","41.6",Normal
"1535520000.0","35.0","39.2",Normal
"1535520300.0","32.0","37.0",Normal
"1535520600.0","31.0","34.8",Normal
"1535520900.0","32.0","33.4",Normal
"1535521200.0","30.0","32.0",Normal
"1535521500.0","30.0","31.0",Normal
"1535521800.0","31.0","30.8",Normal
"1535522100.0","29.0","30.4",Normal
"1535522400.0","27.0","29.4",Normal
"1535522700.0","26.0","28.6",Normal
"1535523000.0","44.2","31.44",Normal
"1535523300.0","9.2","27.08",Normal
"1535523600.0","35.2","28.32",Normal
"1535523900.0","31.5","29.22",Normal
"1535524200.0","36.0","31.22",Normal
"1535524500.0","20.0","26.38",Normal
"1535524800.0","19.0","28.34",Normal
"1535525100.0","7.6","22.82",Normal
"1535525400.0","18.0","20.12",Normal
"1535525700.0","18.0","16.52",Normal
"1535526000.0","17.0","15.92",Normal
"1535526300.0","17.0","15.52",Normal
"1535526600.0","17.0","17.4",Normal
"1535526900.0","17.0","17.2",Normal
"1535527200.0","15.0","16.6",Normal
"1535527500.0","14.0","16.0",Normal
"1535527800.0","14.0","15.4",Normal
"1535528100.0","15.0","15.0",Normal
"1535528400.0","16.0","14.8",Normal
"1535528700.0","15.0","14.8",Normal
"1535529000.0","15.0","15.0",Normal
"1535529300.0","4.5","13.1",Normal
"1535529600.0","13.5","12.8",Normal
"1535529900.0","24.0","14.4",Normal
"1535530200.0","5.6","12.52",Normal
"1535530500.0","14.0","12.32",Normal
"1535530800.0","22.4","15.9",Normal
"1535531100.0","4.5","14.1",Normal
"1535531400.0","28.8","15.06",Normal
"1535531700.0","20.4","18.02",Normal
"1535532000.0","16.0","18.42",Normal
"1535532300.0","16.0","17.14",Normal
"1535532600.0","16.0","19.44",Normal
"1535532900.0","16.0","16.88",Normal
"1535533200.0","15.0","15.8",Normal
"1535533500.0","16.0","15.8",Normal
"1535533800.0","16.0","15.8",Normal
"1535534100.0","14.0","15.4",Normal
"1535534400.0","14.0","15.0",Normal
"1535534700.0","14.0","14.8",Normal
"1535535000.0","15.0","14.6",Normal
"1535535300.0","15.0","14.4",Normal
"1535535600.0","13.0","14.2",Normal
"1535535900.0","14.0","14.2",Normal
"1535536200.0","16.0","14.6",Normal
"1535536500.0","17.0","15.0",Normal
"1535536800.0","17.0","15.4",Normal
"1535537100.0","17.0","16.2",Normal
"1535537400.0","17.0","16.8",Normal
"1535537700.0","17.0","17.0",Normal
"1535538000.0","17.0","17.0",Normal
"1535538300.0","18.0","17.2",Normal
"1535538600.0","18.0","17.4",Normal
"1535538900.0","19.0","17.8",Normal
"1535539200.0","19.0","18.2",Normal
"1535539500.0","21.0","19.0",Normal
"1535539800.0","21.0","19.6",Normal
"1535540100.0","23.0","20.6",Normal
"1535540400.0","25.0","21.8",Normal
"1535540700.0","24.0","22.8",Normal
"1535541000.0","24.0","23.4",Normal
"1535541300.0","24.0","24.0",Normal
"1535541600.0","24.0","24.2",Normal
"1535541900.0","25.0","24.2",Normal
"1535542200.0","25.0","24.4",Normal
"1535542500.0","25.0","24.6",Normal
"1535542800.0","23.0","24.4",Normal
"1535543100.0","23.0","24.2",Normal
"1535543400.0","23.0","23.8",Normal
"1535543700.0","23.0","23.4",Normal
"1535544000.0","24.0","23.2",Normal
"1535544300.0","23.0","23.2",Normal
"1535544600.0","25.0","23.6",Normal
"1535544900.0","27.0","24.4",Normal
"1535545200.0","28.0","25.4",Normal
"1535545500.0","28.0","26.2",Normal
"1535545800.0","30.0","27.6",Normal
"1535546100.0","31.0","28.8",Normal
"1535546400.0","33.0","30.0",Normal
"1535546700.0","33.0","31.0",Normal
"1535547000.0","34.0","32.2",Normal
"1535547300.0","37.0","33.6",Normal
"1535547600.0","37.0","34.8",Normal
"1535547900.0","38.0","35.8",Normal
"1535548200.0","39.0","37.0",Normal
"1535548500.0","41.0","38.4",Normal
"1535548800.0","41.0","39.2",Normal
"1535549100.0","41.0","40.0",Normal
"1535549400.0","42.0","40.8",Normal
"1535549700.0","42.0","41.4",Normal
"1535550000.0","43.0","41.8",Normal
"1535550300.0","44.0","42.4",Normal
"1535550600.0","46.0","43.4",Normal
"1535550900.0","45.0","44.0",Normal
"1535551200.0","43.0","44.2",Normal
"1535551500.0","42.0","44.0",Normal
"1535551800.0","42.0","43.6",Normal
"1535552100.0","41.0","42.6",Normal
"1535552400.0","42.0","42.0",Normal
"1535552700.0","60.2","45.44",Normal
"1535553000.0","30.1","43.06",Normal
"1535553300.0","61.1","46.88",Normal
"1535553600.0","58.5","50.38",Normal
"1535553900.0","79.9","57.96",Normal
"1535554200.0","82.8","62.48",Normal
"1535554500.0","61.1","68.68",Normal
"1535554800.0","67.2","69.9",Normal
"1535555100.0","49.0","68.0",Normal
"1535555400.0","54.0","62.82",Normal
"1535555700.0","52.0","56.66",Normal
"1535556000.0","56.0","55.64",Normal
"1535556300.0","57.0","53.6",Normal
"1535556600.0","55.0","54.8",Normal
"1535556900.0","58.0","55.6",Normal
"1535557200.0","58.0","56.8",Normal
"1535557500.0","59.0","57.4",Normal
"1535557800.0","61.0","58.2",Normal
"1535558100.0","60.0","59.2",Normal
"1535558400.0","60.0","59.6",Normal
"1535558700.0","67.0","61.4",Normal
"1535559000.0","78.0","65.2",Normal
"1535559300.0","86.0","70.2",Normal
"1535559600.0","88.0","75.8",Normal
"1535559900.0","91.0","82.0",Normal
"1535560200.0","91.0","86.8",Normal
"1535560500.0","101.0","91.4",Normal
"1535560800.0","99.0","94.0",Normal
"1535561100.0","104.0","97.2",Normal
"1535561400.0","112.0","101.4",Normal
"1535561700.0","107.0","104.6",Normal
"1535562000.0","111.0","106.6",Normal
"1535562300.0","114.0","109.6",Normal
"1535562600.0","118.0","112.4",Normal
"1535562900.0","121.0","114.2",Normal
"1535563200.0","120.0","116.8",Normal
"1535563500.0","126.0","119.8",Normal
"1535563800.0","125.0","122.0",Normal
"1535564100.0","131.0","124.6",Normal
"1535564400.0","130.0","126.4",Normal
"1535564700.0","137.0","129.8",Normal
"1535565000.0","137.0","132.0",Normal
"1535565300.0","127.0","132.4",Normal
"1535565600.0","127.0","131.6",Normal
"1535565900.0","130.0","131.6",Normal
"1535566200.0","129.0","130.0",Normal
"1535566500.0","135.0","129.6",Normal
"1535566800.0","127.0","129.6",Normal
"1535567100.0","129.0","130.0",Normal
"1535567400.0","125.0","129.0",Normal
"1535567700.0","123.0","127.8",Normal
"1535568000.0","132.0","127.2",Normal
"1535568300.0","134.0","128.6",Normal
"1535568600.0","131.0","129.0",Normal
"1535568900.0","131.0","130.2",Normal
"1535569200.0","136.0","132.8",Normal
"1535569500.0","134.0","133.2",Normal
"1535569800.0","136.0","133.6",Normal
"1535570100.0","95.9","126.58",Normal
"1535570400.0","165.6","133.5",Normal
"1535570700.0","228.8","152.06",Normal
"1535571000.0","248.2","174.9",Normal
"1535571300.0","97.3","167.16",Normal
"1535571600.0","214.5","190.88",Normal
"1535571900.0","109.6","179.68",Normal
"1535572200.0","132.0","160.32",Normal
"1535572500.0","157.2","142.12",Normal
"1535572800.0","127.0","148.06",Normal
"1535573100.0","126.0","130.36",Normal
"1535573400.0","129.0","134.24",Normal
"1535573700.0","131.0","134.04",Normal
"1535574000.0","131.0","128.8",Normal
"1535574300.0","124.0","128.2",Normal
"1535574600.0","124.0","127.8",Normal
"1535574900.0","125.0","127.0",Normal
"1535575200.0","125.0","125.8",Normal
"1535575500.0","119.0","123.4",Normal
"1535575800.0","121.0","122.8",Normal
"1535576100.0","129.0","123.8",Normal
"1535576400.0","129.0","124.6",Normal
"1535576700.0","123.0","124.2",Normal
"1535577000.0","125.0","125.4",Normal
"1535577300.0","130.0","127.2",Normal
"1535577600.0","135.0","128.4",Normal
"1535577900.0","134.0","129.4",Normal
"1535578200.0","144.0","133.6",Normal
"1535578500.0","145.0","137.6",Normal
"1535578800.0","149.0","141.4",Normal
"1535579100.0","148.0","144.0",Normal
"1535579400.0","149.0","147.0",Normal
"1535579700.0","146.0","147.4",Normal
"1535580000.0","144.0","147.2",Normal
"1535580300.0","141.0","145.6",Normal
"1535580600.0","145.0","145.0",Normal
"1535580900.0","143.0","143.8",Normal
"1535581200.0","148.0","144.2",Normal
"1535581500.0","145.0","144.4",Normal
"1535581800.0","149.0","146.0",Normal
"1535582100.0","149.0","146.8",Normal
"1535582400.0","136.0","145.4",Normal
"1535582700.0","139.0","143.6",Normal
"1535583000.0","138.0","142.2",Normal
"1535583300.0","139.0","140.2",Normal
"1535583600.0","124.0","135.2",Normal
"1535583900.0","125.0","133.0",Normal
"1535584200.0","124.0","130.0",Normal
"1535584500.0","114.0","125.2",Normal
"1535584800.0","114.0","120.2",Normal
"1535585100.0","111.0","117.6",Normal
"1535585400.0","109.0","114.4",Normal
"1535585700.0","113.0","112.2",Normal
"1535586000.0","115.0","112.4",Normal
"1535586300.0","118.0","113.2",Normal
"1535586600.0","116.0","114.2",Normal
"1535586900.0","116.0","115.6",Normal
"1535587200.0","119.0","116.8",Normal
"1535587500.0","111.0","116.0",Normal
"1535587800.0","114.0","115.2",Normal
"1535588100.0","108.0","113.6",Normal
"1535588400.0","106.0","111.6",Normal
"1535588700.0","112.0","110.2",Normal
"1535589000.0","110.0","110.0",Normal
"1535589300.0","116.0","110.4",Normal
"1535589600.0","114.0","111.6",Normal
"1535589900.0","117.0","113.8",Normal
"1535590200.0","112.0","113.8",Normal
"1535590500.0","111.0","114.0",Normal
"1535590800.0","110.0","112.8",Normal
"1535591100.0","107.0","111.4",Normal
"1535591400.0","104.0","108.8",Normal
"1535591700.0","105.0","107.4",Normal
"1535592000.0","100.0","105.2",Normal
"1535592300.0","99.0","103.0",Normal
"1535592600.0","92.0","100.0",Normal
"1535592900.0","92.0","97.6",Normal
"1535593200.0","86.0","93.8",Normal
"1535593500.0","82.0","90.2",Normal
"1535593800.0","80.0","86.4",Normal
"1535594100.0","74.0","82.8",Normal
"1535594400.0","76.0","79.6",Normal
"1535594700.0","75.0","77.4",Normal
"1535595000.0","68.0","74.6",Normal
"1535595300.0","66.0","71.8",Normal
"1535595600.0","60.0","69.0",Normal
"1535595900.0","56.0","65.0",Normal
"1535596200.0","57.0","61.4",Normal
"1535596500.0","58.0","59.4",Normal
"1535596800.0","55.0","57.2",Normal
"1535597100.0","56.0","56.4",Normal
"1535597400.0","55.0","56.2",Normal
"1535597700.0","56.0","56.0",Normal
"1535598000.0","52.0","54.8",Normal
"1535598300.0","54.0","54.6",Normal
"1535598600.0","52.0","53.8",Normal
"1535598900.0","52.0","53.2",Normal
"1535599200.0","54.0","52.8",Normal
"1535599500.0","56.0","53.6",Normal
"1535599800.0","54.0","53.6",Normal
"1535600100.0","55.0","54.2",Normal
"1535600400.0","55.0","54.8",Normal
"1535600700.0","55.0","55.0",Normal
"1535601000.0","55.0","54.8",Normal
"1535601300.0","54.0","54.8",Normal
"1535601600.0","53.0","54.4",Normal
"1535601900.0","52.0","53.8",Normal
"1535602200.0","50.0","52.8",Normal
"1535602500.0","48.0","51.4",Normal
"1535602800.0","45.0","49.6",Normal
"1535603100.0","43.0","47.6",Normal
"1535603400.0","41.0","45.4",Normal
"1535603700.0","42.0","43.8",Normal
"1535604000.0","44.0","43.0",Normal
"1535604300.0","44.0","42.8",Normal
"1535604600.0","42.0","42.6",Normal
"1535604900.0","40.0","42.4",Normal
"1535605200.0","39.0","41.8",Normal
"1535605500.0","36.0","40.2",Normal
"1535605800.0","34.0","38.2",Normal
"1535606100.0","33.0","36.4",Normal
"1535606400.0","32.0","34.8",Normal
"1535606700.0","33.0","33.6",Normal
"1535607000.0","31.0","32.6",Normal
"1535607300.0","31.0","32.0",Normal
"1535607600.0","30.0","31.4",Normal
"1535607900.0","30.0","31.0",Normal
"1535608200.0","30.0","30.4",Normal
"1535608500.0","27.0","29.6",Normal
"1535608800.0","26.0","28.6",Normal
"1535609100.0","26.0","27.8",Normal
"1535609400.0","27.0","27.2",Normal
"1535609700.0","24.0","26.0",Normal
"1535610000.0","22.0","25.0",Normal
"1535610300.0","19.0","23.6",Normal
"1535610600.0","20.0","22.4",Normal
"1535610900.0","18.0","20.6",Normal
"1535611200.0","17.0","19.2",Normal
"1535611500.0","17.0","18.2",Normal
"1535611800.0","17.0","17.8",Normal
"1535612100.0","17.0","17.2",Normal
"1535612400.0","17.0","17.0",Normal
"1535612700.0","15.0","16.6",Normal
"1535613000.0","15.0","16.2",Normal
"1535613300.0","16.0","16.0",Normal
"1535613600.0","15.0","15.6",Normal
"1535613900.0","16.0","15.4",Normal
"1535614200.0","15.0","15.4",Normal
"1535614500.0","14.0","15.2",Normal
"1535614800.0","16.0","15.2",Normal
"1535615100.0","16.0","15.4",Normal
"1535615400.0","18.2","15.84",Normal
"1535615700.0","6.5","14.14",Normal
"1535616000.0","7.0","12.74",Normal
"1535616300.0","14.0","12.34",Normal
"1535616600.0","16.8","12.5",Normal
